run,model,type,source,axis,verdict,rationale,retried
v260_ideogram-4-lecture24,ideogram-4,intergenerational_indoor_scene,qwen,educational_fit,n/a,The image does not display any content to evaluate educational fit.,False
v260_ideogram-4-lecture24,ideogram-4,single_character_cutout,claude,content_present,n/a,Image is blocked and no content is visible.,False
v260_ideogram-4-lecture24,ideogram-4,single_character_cutout,claude,text_legibility,n/a,Image is blocked and no text is visible.,False
v260_ideogram-4-lecture24,ideogram-4,single_character_cutout,claude,layout_structure,n/a,Image is blocked and no layout can be assessed.,False
v260_ideogram-4-lecture24,ideogram-4,single_character_cutout,claude,educational_fit,n/a,Image is blocked and no educational fit can be assessed.,False
v260_ideogram-4-lecture24,ideogram-4,single_character_cutout,chatgpt,content_present,n/a,이미지가 제공되지 않아 콘텐츠가 없는지 확인할 수 없다.,False
v260_ideogram-4-lecture24,ideogram-4,single_character_cutout,chatgpt,text_legibility,n/a,텍스트가 없으므로 텍스트가 읽히는지 확인할 수 없다.,False
v260_ideogram-4-lecture24,ideogram-4,single_character_cutout,chatgpt,layout_structure,n/a,이미지가 없어 배치 구조를 평가할 수 없다.,False
v260_ideogram-4-lecture24,ideogram-4,single_character_cutout,chatgpt,educational_fit,n/a,이미지가 없어 교육적 적합성을 평가할 수 없다.,False
v260_ideogram-4-lecture24,ideogram-4,single_character_cutout,qwen,content_present,n/a,Image is blocked and no content is visible.,False
v260_ideogram-4-lecture24,ideogram-4,single_character_cutout,qwen,text_legibility,n/a,Image is blocked and no text is visible.,False
v260_ideogram-4-lecture24,ideogram-4,single_character_cutout,qwen,layout_structure,n/a,Image is blocked and no layout can be assessed.,False
v260_ideogram-4-lecture24,ideogram-4,single_character_cutout,qwen,educational_fit,n/a,Image is blocked and no educational fit can be assessed.,False
v260_ideogram-4-lecture24,ideogram-4,labeled_science_diagram,claude,content_present,pass,The image shows a black and white line drawing of an animal cell with a nucleus and organelles as described.,False
v260_ideogram-4-lecture24,ideogram-4,labeled_science_diagram,claude,text_legibility,n/a,"There is no text in the image, so legibility is not applicable.",False
v260_ideogram-4-lecture24,ideogram-4,labeled_science_diagram,claude,layout_structure,pass,The layout includes a large oval cell with a nucleus and organelles arranged as specified.,False
v260_ideogram-4-lecture24,ideogram-4,labeled_science_diagram,claude,educational_fit,pass,"The image is a simple, flat vector illustration suitable for a classroom-friendly science worksheet.",False
v260_ideogram-4-lecture24,ideogram-4,labeled_science_diagram,chatgpt,content_present,n/a,No content is visible due to the safety filter.,False
v260_ideogram-4-lecture24,ideogram-4,labeled_science_diagram,chatgpt,text_legibility,n/a,No text is present to evaluate legibility.,False
v260_ideogram-4-lecture24,ideogram-4,labeled_science_diagram,chatgpt,layout_structure,n/a,No elements are visible to assess layout structure.,False
v260_ideogram-4-lecture24,ideogram-4,labeled_science_diagram,chatgpt,educational_fit,n/a,No educational content is visible to evaluate fit.,False
v260_ideogram-4-lecture24,ideogram-4,labeled_science_diagram,qwen,content_present,n/a,"Image is blocked by a safety filter, so content cannot be assessed.",False
v260_ideogram-4-lecture24,ideogram-4,labeled_science_diagram,qwen,text_legibility,n/a,"Image is blocked by a safety filter, so text cannot be assessed.",False
v260_ideogram-4-lecture24,ideogram-4,labeled_science_diagram,qwen,layout_structure,n/a,"Image is blocked by a safety filter, so layout cannot be assessed.",False
v260_ideogram-4-lecture24,ideogram-4,labeled_science_diagram,qwen,educational_fit,n/a,"Image is blocked by a safety filter, so educational fit cannot be assessed.",False
v260_ideogram-4-lecture24,ideogram-4,geometric_shape_set,claude,content_present,pass,Eight geometric shapes are present and evenly spaced on a white background.,False
v260_ideogram-4-lecture24,ideogram-4,geometric_shape_set,claude,text_legibility,n/a,No text is present in the image.,False
v260_ideogram-4-lecture24,ideogram-4,geometric_shape_set,claude,layout_structure,pass,Shapes are arranged in two rows of four with clear spacing and no overlapping.,False
v260_ideogram-4-lecture24,ideogram-4,geometric_shape_set,claude,educational_fit,pass,"The image has a simple, flat vector style suitable for children's educational materials.",False
v260_ideogram-4-lecture24,ideogram-4,geometric_shape_set,chatgpt,content_present,n/a,Image is blocked and no content is visible.,False
v260_ideogram-4-lecture24,ideogram-4,geometric_shape_set,chatgpt,text_legibility,n/a,Image is blocked and no text is visible.,False
v260_ideogram-4-lecture24,ideogram-4,geometric_shape_set,chatgpt,layout_structure,n/a,Image is blocked and no layout structure is visible.,False
v260_ideogram-4-lecture24,ideogram-4,geometric_shape_set,chatgpt,educational_fit,n/a,Image is blocked and no educational content is visible.,False
v260_ideogram-4-lecture24,ideogram-4,geometric_shape_set,qwen,content_present,n/a,"Image is blocked by a safety filter, so content cannot be assessed.",False
v260_ideogram-4-lecture24,ideogram-4,geometric_shape_set,qwen,text_legibility,n/a,"Image is blocked by a safety filter, so text cannot be assessed.",False
v260_ideogram-4-lecture24,ideogram-4,geometric_shape_set,qwen,layout_structure,n/a,"Image is blocked by a safety filter, so layout cannot be assessed.",False
v260_ideogram-4-lecture24,ideogram-4,geometric_shape_set,qwen,educational_fit,n/a,"Image is blocked by a safety filter, so educational fit cannot be assessed.",False
